20444,大天地 摇椅 之 胡桃木,“天地”寓意“天空”和“大地”，这个系列的家具拥有简洁的线条与柔和的圆弧，气度从容博大，好似天地都包容其中。“大天地”系列胡桃木摇椅，将更为简单的线条融入传统明式家具之中，使之更适合现代家居生活。胡桃木拥有美丽的花纹，犹如金丝缕缕镶嵌，暗暗生光。「上下」花费一年多时间潜心探索胡桃木框架与牛皮编织椅面的连接方式，融贯东西，各取其长。特殊的工艺赋予摇椅强韧得当的特性，给予身体贴适支撑的同时，亦令其精湛工艺展露无疑。每件摇椅从木料挑选、取料、打磨，牛皮的选择、编织到作品完成，需要花费近五个月时间。“大天地”摇椅在结构和工艺细节的处理上精确到一丝一毫，因而极为细腻敏感，细微的风吹草动，都会让它轻微地晃动。在忙碌的间隙，或是偶有片刻闲适，一摇一晃将所有的纷繁芜杂都抛至云外，只留平和安适，悠然于天地之间。,,cn,2014-09-15 23:14:44,2014-09-22 22:52:09,,1,145,,product,3,20079,20321,,da-tian-di-rocking-chair-walnut-,http://http://sxhtml.local/./upload/human_nature_DaTianDi_Tea_Table_Zitan.jpg
20445,大天地 扶手椅 之 紫檀,“天地”寓意“天空”和“大地”，这个系列的家具拥有简洁的线条与柔和的圆弧，气度从容博大，好似天地都包容其中。“大天地”系列扶手椅灵感自传统明式家具的南官帽椅，将原本外圆内方的设计改成外方内圆，使之拥有了更具现代感的线条，也令其精湛工艺展露无疑。「上下」独创性地将清雅简洁的明式坐椅与西式沙发相结合，为新式南官帽椅赋予柔软的坐垫和靠背，使之更为舒适合用。紫檀扶手椅搭配优质牛皮编织坐垫，手工艺人将整张牛皮仔细裁成3.8毫米的细条，而后使用特制的织机，以近似传统缂丝的手法，纬线牛皮，经线细线，一条条手工织起相连成片，使之具有更为丰富的肌理和质感。「上下」与手工艺人共同探究数月，才为檀木与牛皮织物找到适合的结合方式，使其线条流畅、浑然一体，也对人体工程学作了细心研究，力求让使用感受贴心舒适。尊贵而坚固的紫檀，在全手工精心打磨之下，拥有了如丝绸般滑润的质感。每件作品需要花费六至九个月的时间，而在细节的处理上更精确到一丝一毫，让这个系列的家具成为精准而完美的艺术品，任时间和地域流逝转变，它将是您实至名归的传家宝物。,,cn,2014-09-15 23:14:44,2014-09-22 22:52:10,,1,143,,product,3,20079,20321,,da-tian-di-armchair-zitan-,http://http://sxhtml.local/./upload/furniture/1.jpg
20446,大天地 书案 之 紫檀,「上下」“大天地”系列灵感自明式家具中工料精良而罕见的分体式“架几书案”，以紫檀为料，创作淳清雅致、灵活实用的新书案。延续“大天地”系列的风格，秉承明式家具的传统，却将原本外圆内方的设计改成外方内圆，使之拥有了更具现代感的线条，也令其精湛工艺展露无疑。书案板面宽度与架几相当，以传统攒框装芯之法打造，为了顺应木料的自然特性，在框与芯之间留有细缝，让木头可以自由地呼吸。细缝会因不同的温湿气候、地域环境有细微的变化，桌子仿佛有了生命。书案面板轻搁几上，架几分别安有抽屉，存放文房器物。尊贵而坚固的紫檀，在全手工精心打磨之下，拥有了如丝绸般滑润的质感，而在细节的处理上更精确到一丝一毫。每张书案从檀木处理到作品完成，需要花费至少五个月时间。“大天地”系列书案最宜置于窗前，案上一笔一墨，窗外一草一木，皆入胸中画卷，笔下道境，可秉读圣贤经典，亦可把玩古物，悠然之间，营造属于自己的清雅天地。,,cn,2014-09-15 23:14:44,2014-09-22 22:52:11,,1,1,,product,3,20079,20321,,da-tian-di-desk-zitan--1,http://http://sxhtml.local/./upload/IN_OUT_Da_Tian_Di_Desk_Zitan_2.jpg
20447,大天地 书案 之 紫檀,「上下」“大天地”系列灵感自明式家具中工料精良而罕见的分体式“架几书案”，以紫檀为料，创作淳清雅致、灵活实用的新书案。延续“大天地”系列的风格，秉承明式家具的传统，却将原本外圆内方的设计改成外方内圆，使之拥有了更具现代感的线条，也令其精湛工艺展露无疑。书案板面宽度与架几相当，以传统攒框装芯之法打造，为了顺应木料的自然特性，在框与芯之间留有细缝，让木头可以自由地呼吸。细缝会因不同的温湿气候、地域环境有细微的变化，桌子仿佛有了生命。书案面板轻搁几上，架几分别安有抽屉，存放文房器物。尊贵而坚固的紫檀，在全手工精心打磨之下，拥有了如丝绸般滑润的质感，而在细节的处理上更精确到一丝一毫。每张书案从檀木处理到作品完成，需要花费至少五个月时间。“大天地”系列书案最宜置于窗前，案上一笔一墨，窗外一草一木，皆入胸中画卷，笔下道境，可秉读圣贤经典，亦可把玩古物，悠然之间，营造属于自己的清雅天地。,,cn,2014-09-15 23:14:45,2014-09-22 22:52:09,,1,146,,product,3,20079,20321,,da-tian-di-desk-zitan-,http://http://sxhtml.local/./upload/IN_OUT_Da_Tian_Di_Desk_Zitan_1.jpg
20448,大天地 茶桌 之 紫檀,「上下」大天地系列巧妙地将茶盘和茶桌合二为一，以紫檀为料，创作形制典雅，贴心实用的新茶桌。延续大天地系列的风格，秉承传统明式家具的风骨，却将原本外圆内方的设计改成外方内圆，使之拥有了更具现代感的线条，也令其精湛工艺展露无疑。桌面推开可见「上下」特别订制的茶盘和煮水的电炉，桌面还原，则可做寻常方桌使用。尊贵而坚固的紫檀，在全手工精心打磨之下，拥有了如丝绸般滑润的质感。每件家具从檀木处理到作品完成，需要花费至少2000工时，而在细节的处理上更精确到一丝一毫。茶盘采用端砚制作，作为四大名砚之首的端砚古来已十分名贵，如今更因名坑砚材枯竭而更为珍稀。“大天地”系列茶桌懂得爱茶之人，依坐桌旁，可独自品茶静思，亦可以好茶待客，更为居室营造一片禅意的空间。,,cn,2014-09-15 23:14:45,2014-09-22 22:52:11,,1,4,,product,3,20079,20321,,da-tian-di-tea-table-zitan--2,http://http://sxhtml.local/./upload/human_nature_datiandi_zitan.jpg
20449,龙韵 茶器 — 漆金竹丝扣瓷,龙，象征着中国传统精神。「上下」“龙韵”系列一脉相承帝王气韵，花纹灵感自传统龙鳞纹，并取其谐音“龙运”，有着平步青云的吉祥寓意，层层叠映，气宇轩昂。竹丝扣瓷系列由一壶四杯四碟及紫檀托盘构成，全球限量八套。束颈茶壶与双耳茶杯取法传统双龙耳杯，将盘于杯侧的两条游龙，以现代设计手法，简化为跃然灵动的弧形线条。每一件“龙韵”茶器都呈现了工艺的精益求精，不到半毫米的细竹丝，被精心编织覆盖到高温白瓷表面，竹编之上更以最精湛的工艺，反复五层细心上以18K金粉，覆盖层层竹丝的每一处肌理，均匀细腻，宛然天成。龙鳞纹壶盖以手工雕胚，由1380度高温焙成，品相完美者珍罕难得。搭配黄金弦月型提壶手柄，意境湛远。整套“龙韵”竹丝扣瓷茶器制作需耗费上千工时。举手品茗间，是视觉与触觉的双重享受，可日日为用，亦是收藏之选。 ,,cn,2014-09-15 23:14:45,2014-09-22 22:52:09,,1,144,,product,5,20079,,,dragon-cloud-gilded-bamboo-woven-porcelain-tea,http://http://sxhtml.local/./upload/In_Out_Dragon_Cloud_Pendant.jpg
20450,龙韵 茶器 — 单色釉瓷,龙，象征着中国传统精神。「上下」“龙韵”系列一脉相承帝王气韵，花纹灵感自传统龙鳞纹，并取其谐音“龙运”，有着平步青云的吉祥寓意，层层叠映，气宇轩昂。“龙韵”系列茶器由一壶六杯六碟及胡桃木托盘构成，亦有大小不一的花瓶和香皿可供选择。束颈茶壶与双耳茶杯取法传统双龙耳杯，将盘于杯侧的两条游龙，以现代设计手法，简化为跃然灵动的弧形线条。明清之时，“蓝”与“黄”被视为帝王之色，天坛为蓝，地坛为黄。颜色釉瓷素来名贵，任何细小因素都会影响釉色的聚落，只有平和的心态与无比的耐心才能探知其中奥秘，进而烧制均匀而富于光泽变化的颜色釉瓷，浸润自然的灵动之色。壶盖分别镶以金银二色龙鳞纹同心圆装饰，配以同色弦月型手柄，喜意盎然。整套“龙韵”茶器系列需耗费上千工时，举手品茗间，是视觉与触觉的双重享受。,,cn,2014-09-15 23:14:45,2014-09-22 22:52:11,,1,3,,product,5,20079,,,dragon-cloud-monochrome-porcelain-tea-set,http://http://sxhtml.local/./upload/IN_OUT_Dragon_Cloud_Monochrome_Porcelain_Tea_Set_2.jpg
20451,龙韵 茶器 — 单色釉瓷,龙，象征着中国传统精神。「上下」“龙韵”系列一脉相承帝王气韵，花纹灵感自传统龙鳞纹，并取其谐音“龙运”，有着平步青云的吉祥寓意，层层叠映，气宇轩昂。“龙韵”系列茶器由一壶六杯六碟及胡桃木托盘构成，亦有大小不一的花瓶和香皿可供选择。束颈茶壶与双耳茶杯取法传统双龙耳杯，将盘于杯侧的两条游龙，以现代设计手法，简化为跃然灵动的弧形线条。明清之时，“蓝”与“黄”被视为帝王之色，天坛为蓝，地坛为黄。颜色釉瓷素来名贵，任何细小因素都会影响釉色的聚落，只有平和的心态与无比的耐心才能探知其中奥秘，进而烧制均匀而富于光泽变化的颜色釉瓷，浸润自然的灵动之色。壶盖分别镶以金银二色龙鳞纹同心圆装饰，配以同色弦月型手柄，喜意盎然。整套“龙韵”茶器系列需耗费上千工时，举手品茗间，是视觉与触觉的双重享受。,,cn,2014-09-15 23:14:45,2014-09-22 22:52:11,,1,2,,product,5,20079,,,dragon-cloud-monochrome-porcelain-tea-set-1,http://http://sxhtml.local/./upload/heritage_emotion_Dragon_Pearl_1.jpg
20452,桥,「上下」大天地系列巧妙地将茶盘和茶桌合二为一，以紫檀为料，创作形制典雅，贴心实用的新茶桌。延续大天地系列的风格，秉承传统明式家具的风骨，却将原本外圆内方的设计改成外方内圆，使之拥有了更具现代感的线条，也令其精湛工艺展露无疑。桌面推开可见「上下」特别订制的茶盘和煮水的电炉，桌面还原，则可做寻常方桌使用。尊贵而坚固的紫檀，在全手工精心打磨之下，拥有了如丝绸般滑润的质感。每件家具从檀木处理到作品完成，需要花费至少2000工时，而在细节的处理上更精确到一丝一毫。茶盘采用端砚制作，作为四大名砚之首的端砚古来已十分名贵，如今更因名坑砚材枯竭而更为珍稀。“大天地”系列茶桌懂得爱茶之人，依坐桌旁，可独自品茶静思，亦可以好茶待客，更为居室营造一片禅意的空间。,,cn,2014-09-15 23:14:45,2014-09-22 22:52:10,,1,145,,product,5,20079,20322,,bridge-4,http://http://sxhtml.local/./upload/4cfca09d66ce83776021b4e440fa8d3e.jpg
20453,山水,水草玛瑙与烟熏玛瑙，温润细腻，暗藏流动的纹理。「上下」的“山水”系列选取品相完美的玛瑙原料，手工雕琢成造型圆润的小碗，以紫檀托盘恭敬呈现。每一件小碗皆由大块原材剥离而出，雕琢打磨需花费80个工时。“山水”系列取材天然，每一件都有自然形成的独特图案，如水墨画般挥洒写意，每一件都是独一无二的山水风景。以“山水”对饮或独酌，即便杯中盛以清水，都容易喝醉。“醉翁之意不在酒，在乎山水之间也。”,,cn,2014-09-15 23:14:46,2014-09-22 22:52:10,,1,55,,product,5,20079,,,shan-shui-5,http://http://sxhtml.local/./upload/IN_OUT_Shan Shui.jpg
20454,清影,“清影”系列采用竹丝镶嵌工艺，搭配温润的紫檀木，创作雅致的收纳盒具，可置于镜台，作首饰盒、化妆盒、香盒，亦可置于书房，作笔盒、文具盒。“清影”将传统万字纹与「上下」标识巧妙结合，创作了独特的镂雕图案。竹丝镶嵌的手工艺人刀法深峻、心思缜密，他们用自制的工具，将竹子劈成半毫米厚的细丝，于细丝之上开出一个个半毫米宽的榫口，再根据需求，分成5毫米长短的细薄竹片。而后用镊子将这些微若米粒的竹片小心拾起，仔细组合，渐次拼接。一整片10厘米见方的竹丝镶嵌花板，需上千竹片拼成，严丝合缝，宛若天成，如中国传统建筑的窗棂幽格，流光透影、虚实交错。“清影”寓意月光，这些大小不一的盒具边角亦流淌着明式家具灵动的线条，如同在澄澈月色之下，徘徊古典庭院，“起舞弄清影，何似在人间”，自在蹁跹，存续悠远。,,cn,2014-09-15 23:14:46,2014-09-22 22:52:11,,1,9,,product,4,20079,0,0,twilight,http://http://sxhtml.local/./upload/homeware/4.jpg
20455,万象,中国传统文人必须掌握的四项技艺——“琴棋书画”，围棋即为其一。对中国古人来说，棋即是道，下棋是一个悟道的过程。“万象”系列灵感自围棋的宇宙意境，选取纹理美好的陈年大红酸枝木与优质玛瑙创作围棋棋具。棋盘的设计延续了明式家具的简雅线条，大红酸枝木为基，细心雕刻打磨以成格界，包容宇宙时空。边线与星点均为白铜镶嵌，白铜与大红酸枝两种拥有不同个性的材料，手工艺人以精湛的技艺保证了它们的意气相投，无论时间地域的流变，都和睦如初，不会相斥。黑白棋子存放于大红酸枝为底，玛瑙为盖的棋盒中，360颗棋子均由玛瑙制成，「上下」选择色泽纹理均匀的天然玛瑙，琢磨成大小如一、手感圆润的棋子，一黑一白象征“一阴一阳”，点化世间万象。整套“万象”系列需花费三个月时间才能完成。古人称围棋为“坐隐”，以其可让人坐而忘忧，超然世外。棋枰之乐，是君子往来间一招一式的对弈，也可是一人独坐尽享“闲敲棋子落灯花”的悠然时光。,,cn,2014-09-15 23:14:46,2014-09-22 22:52:11,,1,8,,product,4,20079,,,wan-xiang,http://http://sxhtml.local/./upload/IN_OUT_Wan_Xiang.jpg
20457,君子 — 麻将,麻将是中国著名的传统游戏之一。「上下」的“君子”系列灵感源自中国古代提盒，以更为方正雅致的简约造型呈现。“君子”麻将盒共5层，分层摆放四组麻将及牌尺、筹码。144枚麻将牌均以珍贵的印度檀香木及大叶紫檀制作， 揽推洗摸之间，停香指端，心境也随之愈加宁静舒祥。「上下」将传统麻将的图案改为简洁的点线组合，更巧妙地将时空概念融于米字格中，时空亦在指尖流转。精心设计的金银币筹码简单悦目，为聚会更添优雅。整套“君子”麻将的制作至少花费2000工时。上下一体的金属提手构思精巧，提携盒组的同时，亦将盒身收纳安放。把手处以不到半毫米的竹丝细心缠绕，方便使用，也给提盒增添一丝灵动。,,cn,2014-09-15 23:14:46,2014-09-22 22:52:11,,1,60,,product,4,20079,,,jun-zi-mahjong-1,http://http://sxhtml.local/./upload/IN_OUT_Jun_Zi_Mahjong.jpg
20456,随意 — 扑克,「上下」将源于西方的扑克牌游戏以中国画技法重新演绎，创作了“随意”系列手绘扑克牌。灵芝云、菩提叶、红寿桃、太湖石……这些中国传统文化中蕴含独特寓意的事物，被用来代替扑克牌的传统图案。每一张牌面图案都是单独手绘而成，每一朵云、每一片叶，皆自有神韵。扑克牌收纳于手工细心雕琢的紫檀木盒中，手感温润、气味清淡，在生活细微之处，体现追求品质的坚持。紫檀木盒及扑克有两种不同尺寸，大号限量100套制作，可收藏，亦可把玩。,,cn,2014-09-15 23:14:46,2014-09-22 22:52:11,,1,7,,product,4,20079,0,1,wish-playing-cards,http://http://sxhtml.local/./upload/IN_OUT_Wish_Playing_Cards.jpg
20458,山水,水草玛瑙与烟熏玛瑙，温润细腻，暗藏流动的纹理。「上下」的“山水”系列选取品相完美的玛瑙原料，手工雕琢成造型圆润的小碗，以紫檀托盘恭敬呈现。每一件小碗皆由大块原材剥离而出，雕琢打磨需花费80个工时。“山水”系列取材天然，每一件都有自然形成的独特图案，如水墨画般挥洒写意，每一件都是独一无二的山水风景。以“山水”对饮或独酌，即便杯中盛以清水，都容易喝醉。“醉翁之意不在酒，在乎山水之间也。”,,cn,2014-09-15 23:14:46,2014-09-22 22:52:10,,1,54,,product,4,20079,,,shan-shui-6,http://http://sxhtml.local/./upload/IN_OUT_Shan_Shui.jpg
20459,四禧 ,“四禧”系列漆器摆件灵感来自清代流行的双陆尊器型，线条简化、巧妙切割重组之后，它是花瓶，是烛台、是储物容器。精湛的漆器工艺让它表面温润如玉，暖暖含光，低调却气度非凡。三种不同尺寸的设计，满足不同的空间装饰的要求。“四禧”源自中国文化中的人生四大喜事，也可以承载您的任何愿望。无论组合摆放或分开装点，都将为空间增加些许亮色，平添融融喜气。,,cn,2014-09-15 23:14:47,2014-09-22 22:52:11,,1,6,,product,4,20079,,,for-hapiness,http://http://sxhtml.local/./upload/human_nature_For_happiness.jpg
20461,雕塑 — 羊绒披肩,技艺娴熟而极富巧思的匠人，将原先游牧民族用羊毛制作蒙古包的工艺，用来制作羊绒毡服。宽袍大袖的设计灵感来自传统汉服，为将中国独有的优雅和风度，注入当代高尚生活。“雕塑”系列依据尺寸精准的样板，将珍罕的优质蒙古羊绒，揉捏、搓散、塑形，最后雕塑成一件整片式的立体毡服。没有拼缝，不见针脚，如天上云彩，完整、优美，又独一无二。它像漫天的霞光，雍容而华美，又像冬天里的拥抱，密实而温暖。,,cn,2014-09-15 23:14:47,2014-09-22 22:52:10,,1,144,,product,1,20079,20319,,sculpture-cashmere-shawl,http://http://sxhtml.local/./upload/IN_OUT_Sculpture_Shawl.jpg
20460,雕塑 — 羊绒围巾,技艺娴熟而极富巧思的匠人，将原先游牧民族用羊毛制作蒙古包的工艺，用来制作羊绒毡服和配饰。手工艺人选取珍罕的优质蒙古羊绒，揉捏、搓散、塑形，最后雕塑成一件整片式的柔软围巾。“雕塑”系列围巾巧妙呈现翻边效果，层层叠映，并手工缝绕缀以多色线点，画龙点睛般，呈现灵动生机。为在雕塑过程中留出边缝，并保证其平直和均匀，需要手工艺人有极细腻的心思和耐心。“雕塑”系列围巾立体感丰富，却缀连如一，若天上云彩，完整、优美，又独一无二。它像漫天的霞光，雍容而华美，又像冬天里的拥抱，密实而温暖。,,cn,2014-09-15 23:14:47,2014-09-22 22:52:11,,1,5,,product,1,20079,20319,,sculpture-cashmere-scarf,http://http://sxhtml.local/./upload/IN_OUT_Sculpture_Cashmere_Scarf.jpg
20462,和气,「上下」“和气”系列选用高品质羊绒面料，细心剪裁制成舒适熨帖的男女外套。原料来自全球出产羊绒的最佳经纬度地区，层层手工筛选确保它卓越的品质，织成的面料具有独一无二的细腻手感与卓越塑形力。“和气”，取自“满天和气，太平有象”，《道德经》说“万物冲气以为和”，“和气”寓意气之汇聚相合，包含了中国式哲思的悠远意蕴。这个系列灵感自两两材质的对撞交融，女款于肩部缝入同色系羊皮，柔雅之中倾斜一份果敢与率真，男款则由同色罗纹针织与羊绒镶拼而成，儒雅之中暗藏轻松写意。设计上，“和气”改良了传统汉服的曲裾深衣，女式长大衣更细心开有腰带口，既有宽袍大袖的洒脱飘逸，又有干练利落之气。身着“和气”系列，似寻味“圆融”之真意，渐悟渐长，和中化气，如臻佳境。,,cn,2014-09-15 23:14:47,2014-09-22 22:52:11,,1,56,,product,1,20079,,,he-qi,http://http://sxhtml.local/./upload/human_nature_Hidden_dragon.jpg
20463,锦衣,“锦衣”系列灵感自中国传统的御寒服——絮棉衣，创造性地“以丝易棉”，选用细腻柔软的真丝作填充，具有极佳的保暖性，也拥有更为轻柔的质感。锦衣，原意精美华丽之服。这个系列的男女絮棉衣延续中式对襟设计，男款廓形大气，翩翩然，女款收腰别致，窈窈然。每一件“锦衣”里外均使用上等真丝面料，细节考究，内外精心选择不同颜色以作搭配，女款可双面翻转穿着，适合不同的心情与场合。走线笔直流畅，全然得益于手工艺人的精湛技艺，惟有澄心定虑，方能保证踩线的不偏不倚。边线口袋上下手工缝绕了同色系小线点作饰，在细微之处，画龙点睛般，呈现灵动生机。每款“锦衣”有3种配色，适于不同个性，不同心情，随意走动，深浅之间，如水波荡漾，幽幽泛光。无论乘风而行，或逆风而上，它都将是冬日贴心暖身之选。,,cn,2014-09-15 23:14:47,2014-09-22 22:52:09,,1,144,,product,1,20079,,,jin-yi,http://http://sxhtml.local/./upload/In_Out_Joy.jpg
20464,如一,「上下」“如一”系列采用高品质的蒙古羊绒细心织成，柔软而温暖。从传统中式剪裁中汲取灵感，衣袖与衣身由双面四平针连片织就，化繁为简，一气呵成。里外不同的色彩让每件“如一”都能随心而转正反互穿，正面穿着，扬起平淡如水的闲逸，反穿则含蓄内敛，质朴有味，亦可将袖口外翻卷起，呈现色彩碰撞所带来的点点生机。又于边线处细心缀以手工缝制的线点，犹如灵犀闪现。男款“如一”使用特制的「上下」木扣，女款则配以手工琢磨的紫檀胸针，别致而气韵生动。“如一”系列线条简单，却有独特的细节和气质，无论是单独穿着或是与其他服饰搭配，都可浑然如一。身着“如一”系列，感受立身天地、化繁归一的自然气质。,,cn,2014-09-15 23:14:47,2014-09-22 22:52:11,,1,70,,product,1,20079,0,0,one,http://http://sxhtml.local/./upload/IN_OUT_One.jpg
20465,茶脉,虽然是以矜贵的真丝制成，这种采用特殊生丝织就的面料，粗糙、原始，拥有麻一般的质感。蚕茧缫丝之后，胶质还未经去除，质感稍硬而呈半透明的丝即是生丝。生丝柔软而极富弹性，织成的面料蓬松而不易变形。「上下」男装的“茶脉”系列，将其细心剪裁缝制，塑造成儒雅绅士的体面外衣。它们拥有天然的颜色和独特的脉络，好像茶一样，质朴而韵味十足。,,cn,2014-09-15 23:14:48,2014-09-22 22:52:11,,1,12,,product,1,20079,,,tea-lines-1,http://http://sxhtml.local/./upload/In_Out_Wanderer_Tea_Lines.jpg
20466,霞披,中国传统的绡，用经过改良的传统技法手工再创造之后，成了独一无二的美妙织物。无论是手工染色渐变自然的华丽褶皱，金丝银线乱针绣出的纤巧圆形图案，还是上好羊绒缠绕金丝穿梭而成的毛线绣，都缝制成独特的「上下」披肩。全手工染色、打褶、缝制而成，每件需要三个月的时间。它们有灵活的多种穿法，可根据心情随意穿搭。“霞帔”原指中国古代上层女子的礼服，「上下」的“霞披”系列材质华美，细节考究，披于肩头，犹如披一身霞蔚，有非凡的气势，优雅而雍容。,,cn,2014-09-15 23:14:48,2014-09-17 20:16:13,,1,11,,product,1,20079,,,dream-2,http://http://sxhtml.local/./upload/heritage_emotion_Echo.jpg
20467,自在,"「上下」的“自在”系列针织服由羊绒和棉混纺织成，触感松软舒适。采用算法精准的高级机织技术整件织就，一根丝线贯穿始终，细腻、平整，完美无瑕。

在设计上，线条简洁，颜色搭配和谐而富层次感，叫人悦目舒心。从中国传统的汉服中汲取灵感，采用斜襟、右衽、系带的设计，对传统的尊重和借鉴，让穿着的男士更加自信、自在，是一种中国独有的儒雅和风范。",,cn,2014-09-15 23:14:48,2014-09-17 20:16:13,,1,10,,product,1,20079,,,carefree-3,http://http://sxhtml.local/./upload/In_Out_Carefree.jpg
20468,乐,「上下」的“乐”系列采用最高品质的蒙古羊绒制作。看似旗袍和对襟衫，其实滚边、立领、对襟、斜襟和盘扣，都是由高级机织技术编织而成的图案。单色系列由独特的“米粒”针法织成，而盘扣则是由钩针手工钩出的立体装饰。“乐”的设计是一种游戏和玩笑的心态，也隐喻中国传统的道家哲学，真真假假，皆为虚幻，唯一重要的是个人的体悟。这个系列的女装有旗袍的优雅和中国情调，又有羊绒织物的蓬松柔软，穿着简单方便，是冬天里温暖的陪伴。,,cn,2014-09-15 23:14:48,2014-09-22 22:52:09,,1,142,,product,1,20079,0,0,joy,http://http://sxhtml.local/./upload/apparel/1.1.jpg
20470,长馨,天地有大美而不言，“长馨”系列选用汲取天地芳华的自然材质，以精湛的中国传统手工技艺，演绎和煦、温润、雅致的东方珠宝之美。有着幽淡香气的木料，古来就被视为宫廷贡品，丰神气华的紫檀首饰，更为东方所独有。「上下」重拾源远流长的皇家工艺——“花丝镶嵌”，于木之间，镶以金丝及钻石。手工艺人选取颜色、纹理均匀，品相完美的紫檀，精心打磨后根据设计开出细槽，而后取相应宽度的金料，细心嵌入槽中。两种不同特性的材料融为一体，严丝合缝，宛若天成，里外不同的质感碰撞出别样的光华。“长馨”系列保留了紫檀生长的时间纹路，寓意历时弥馨的美好意境，在时间中沉淀而得的生活智慧。佩戴于颈项之间，沉静而秀雅，馨香和好，长伴左右。,,cn,2014-09-15 23:14:48,2014-09-22 22:52:09,,1,145,,product,2,20079,0,0,essence,http://http://sxhtml.local/./upload/In_Out_Essence_2.jpg
20469,长馨,,,cn,2014-09-15 23:14:48,2014-09-22 22:52:11,,1,17,,product,2,20079,0,0,essence-1,http://http://sxhtml.local/./upload/IN_OUT_For_Happiness.jpg
20473,龙韵 — 首饰,龙，象征着中国传统精神。「上下」“龙韵”系列一脉相承皇家气韵，花纹灵感自传统龙鳞纹，并取其谐音“龙运”，有着平步青云的吉祥寓意。“龙韵”系列首饰以现代的设计手法演绎传统纹饰，采用金、银和珐琅工艺，创作项链、手镯、袖扣等饰品，让古老的龙鳞文拥有了新生命。层层龙鳞纹叠映如云，有的剔透轻灵，有的优雅生动，顾盼而生韵，如同龙行之步态怡然，将大方的心境佩戴在身间。,,cn,2014-09-15 23:14:49,2014-09-17 20:16:13,,1,16,,product,2,20079,,,dragon-cloud-jewellery-1,http://http://sxhtml.local/./upload/IN_OUT_Dragon_Cloud_Monochrome_Porcelain_Tea_Set_1.jpg
20472,龙韵 — 首饰,龙，象征着中国传统精神。「上下」“龙韵”系列一脉相承皇家气韵，花纹灵感自传统龙鳞纹，并取其谐音“龙运”，有着平步青云的吉祥寓意。“龙韵”系列首饰以现代的设计手法演绎传统纹饰，采用金、银和珐琅工艺，创作项链、手镯、袖扣等饰品，让古老的龙鳞文拥有了新生命。层层龙鳞纹叠映如云，有的剔透轻灵，有的优雅生动，顾盼而生韵，如同龙行之步态怡然，将大方的心境佩戴在身间。,,cn,2014-09-15 23:14:49,2014-09-22 22:52:09,,1,146,,product,2,20079,0,0,dragon-cloud,http://http://sxhtml.local/./upload/In_Out_Dragon_Cloud_Necklace.jpg
